admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year,wangzi,dianhua,youxiang,zhandi,weizhi
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖南省,2,4311,永州市,1055100,431102,零陵区,2,0,38003,,2,2,1,1,2,2001,普通本科,湖南科技学院,36000,公办,43,湖南,,,409,6000,[],5000,综合类,3.2w,31719,278.2w,2781744,3297,3297,0,http://zs.huse.cn/http://www.huse.edu.cn,"0746-6382188,0746-6383768",husezs@163.com,占地面积（亩）：1080,学校地址：湖南省永州市零陵区杨梓塘路130号
2,https://answer.eol.cn/fillmess/index?id=2803&source=zsgk_app,广东省,2,4401,广州市,1427800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,广东第二师范学院,36000,公办,44,广东,,,2610,6000,[],5004,师范类,3.1w,31467,197.1w,1971360,3.1w,31467,0,http://web.gdei.edu.cn/zsb/http://www.gdei.edu.cn/,"020-34113327,020-34113555",zsb@gdei.edu.cn,占地面积（亩）：535,"学校地址：海珠校区：广东省广州市海珠区新港中路351号,花都校区：广东省广州市花都区迎宾大道西30号"
2,https://answer.eol.cn/fillmess/index?id=959&source=zsgk_app,吉林省,2,2202,吉林市,1019200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林化工学院,36000,公办,22,吉林,,,400,6000,[],5001,理工类,2.8w,27708,182.9w,1829091,2709,2709,0,http://zsjyc.jlict.edu.cn/http://www.jlict.edu.cn,"0432-63083056,0432-63086679",,占地面积（亩）：1725,"学校地址：主校区：吉林省吉林市龙潭区承德街（路）45号,双吉校区：吉林省吉林市经济技术开发区双吉街"
2,https://answer.eol.cn/fillmess/index?id=2801&source=zsgk_app,山东省,2,3701,济南市,1233100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,山东女子学院,36000,公办,37,山东,,,2609,6000,[],5000,综合类,4.7w,47376,255.8w,2557564,4.7w,47376,0,http://zsxx.sdwu.edu.cnhttps://www.sdwu.edu.cn/,"0531-82051817,0531-86526113",zske2356@163.com,占地面积（亩）：1100,"学校地址：市中校区：山东省济南市玉函路45号,长清校区：山东省济南市长清大学科技园大学路2399号"
2,https://answer.eol.cn/fillmess/index?id=1373&source=zsgk_app,河南省,2,4104,平顶山市,1091900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,平顶山学院,36000,公办,41,河南,,,880,6000,[],5000,综合类,2.6w,26280,225.6w,2255757,2.6w,26280,0,http://zsxx.pdsu.edu.cnhttp://www.pdsu.edu.cn/,"0375-2657796,0375-2657677,0375-2657797",zhaosheng@pdsu.edu.cn,占地面积（亩）：2319,"学校地址：湖滨校区：河南省平顶山市新城区未来路南段,崇文校区：河南省平顶山市新城区崇文路"
2,,福建省,2,3503,莆田市,1149800,350304,荔城区,2,0,38003,,2,2,1,1,2,2001,普通本科,莆田学院,36000,公办,35,福建,,,478,6000,[],5000,综合类,7629,7629,194.5w,1944717,7629,7629,0,https://www.ptu.edu.cn/zhaosheng/http://www.ptu.edu.cn/,0594-2637164,ptxyzsb@126.com,占地面积（亩）：2970,"学校地址：校本部：福建省莆田市城厢区学园中街1133号,紫霄校区：福建省莆田市荔城区西天尾镇紫霄东路2121号"
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省,2,4401,广州市,1154000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,广东金融学院,36000,公办,44,广东,,,1031,6000,[],5006,财经类,3.8w,37839,464.6w,4645516,3.8w,37839,0,https://zs.gduf.edu.cn/https://www.gduf.edu.cn/,"020-37215393,020-37216086",zsgduf@163.com,占地面积（亩）：2300,"学校地址：校本部：广东省广州市天河区龙洞迎福路527号,肇庆校区：广东省肇庆市星湖石牌"
2,https://answer.eol.cn/fillmess/index?id=1282&source=zsgk_app,四川省,2,5101,成都市,1111600,510106,金牛区,2,0,38003,,2,2,1,1,2,2001,普通本科,成都工业学院,36000,公办,51,四川,,,769,6000,[],5001,理工类,3.4w,34113,254.9w,2548740,3.4w,34113,0,http://zs.cdtu.edu.cnhttp://www.cdtu.edu.cn/,"028-87992872,028-87992873",,占地面积（亩）：2000,"学校地址：郫都校区：四川省成都市郫都区中信大道二段1号,宜宾校区：四川省宜宾市三江新区双城街道大学路三段9号"
2,https://answer.eol.cn/question/index?id=903&source=zsgk_app,安徽省,2,3410,黄山市,1037500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,黄山学院,36000,公办,34,安徽,,,341,6000,[],5000,综合类,8878,8878,147.9w,1479005,268,268,0,https://zsb.hsu.edu.cn/http://www.hsu.edu.cn,0559-2546568,hsxyzsb@hsu.edu.cn,占地面积（亩）：1800,"学校地址：南校区：安徽省黄山市屯溪区西海路39号,北校区：安徽省黄山市屯溪区戴震路44号"
2,,江西省,2,3601,南昌市,1443700,360102,东湖区,2,0,38003,,2,2,1,1,2,2001,普通本科,南昌师范学院,36000,公办,36,江西,,,2889,6000,[],5004,师范类,2.3w,22821,65.4w,653712,2.3w,22821,0,http://zjc.ncnu.edu.cn/http://www.ncnu.edu.cn/,"0791-83816017,0791-83811781,0791-83818931",xcb8309840@163.com,占地面积（亩）：614,学校地址：江西省南昌市经济开发区瑞香路889号
2,,云南省,2,5303,曲靖市,1068400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,曲靖师范学院,36000,公办,53,云南,,,1089,6000,[],5004,师范类,4607,4607,103.4w,1033775,4607,4607,0,https://zs.qjnu.edu.cn/zsxt-web/index.dohttp://www.qjnu.edu.cn/,"0874-8998692,0874-8998691",,占地面积（亩）：1399,"学校地址：校本部：云南省曲靖市麒麟区三江大道,古城校区：云南省曲靖市麒麟西路328号"
2,https://answer.eol.cn/fillmess/index?id=1621&source=zsgk_app,河南省,2,4103,洛阳市,1107000,410311,洛龙区,2,0,38003,,2,2,1,1,2,2001,普通本科,洛阳理工学院,36000,公办,41,河南,,,1178,6000,[],5001,理工类,4.4w,44220,573.5w,5734629,4.4w,44220,0,http://zs.lit.edu.cn/https://www.lit.edu.cn/,"0379-65928855,0379-65928856,0379-65928857,0379-65928858,0379-65928777",zsb@lit.edu.cn,占地面积（亩）：2000,学校地址：河南省洛阳市洛龙区王城大道90号
2,,内蒙古自治区,2,1501,呼和浩特市,1013900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,内蒙古财经大学,36000,公办,15,内蒙古,,,529,6000,[],5006,财经类,2.5w,25113,314.8w,3148256,2.5w,25113,0,https://www.imufe.edu.cn/zsxxw/http://www.imufe.edu.cn/,0471-5300319,zjc@mail.imfec.edu.cn,占地面积（亩）：2025,学校地址：内蒙古呼和浩特市回民区北二环路185号
2,,河南省,2,4101,郑州市,1046900,410108,惠济区,2,0,38003,,2,2,1,1,2,2001,普通本科,河南牧业经济学院,36000,公办,41,河南,,,3073,6000,[],5006,财经类,1.6w,16071,103.1w,1031391,434,434,0,http://zhaosheng.hnuahe.edu.cn/http://www.hnuahe.edu.cn/,0371-86176188,,占地面积（亩）：3112,"学校地址：龙子湖校区：河南省郑州市郑东新区龙子湖北路6号,英才校区：河南省郑州市惠济区英才街2号,北林校区：河南省郑州市金水区"
2,,重庆市,2,5001,重庆市,1275700,500106,沙坪坝区,2,0,38003,,2,2,1,1,2,2001,普通本科,重庆警察学院,36000,公办,50,重庆,,,1493,6000,[],5007,政法类,5717,5717,38.6w,386372,5717,5717,0,http://www.cqpc.edu.cn/html/zsjy/http://www.cqpc.edu.cn,023-63964580,,占地面积（亩）：630,学校地址：重庆市沙坪坝区大学城景铮路666号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,吉林省,2,2201,长春市,1020400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林工程技术师范学院,36000,公办,22,吉林,,,405,6000,[],5004,师范类,2.3w,22851,116.2w,1161532,1770,1770,0,http://zs.jlenu.edu.cn/http://www.jlenu.edu.cn/,0431-86908039,,占地面积（亩）：1335,"学校地址：主校区：吉林省长春市宽城区凯旋路3050号,泰来校区：吉林省长春市绿园区泰来街1485号"
2,https://answer.eol.cn/fillmess/index?id=1000&source=zsgk_app,黑龙江省,2,2310,牡丹江市,1023300,231004,爱民区,2,0,38003,,2,2,1,1,2,2001,普通本科,牡丹江师范学院,36000,公办,23,黑龙江,,,442,6000,[],5004,师范类,2.2w,21840,192.7w,1927201,2.2w,21840,0,http://zs.mdjnu.cn/http://www.mdjnu.cn/,"0453-6512058,0453-6511440",zsjy@mail.mdjnu.cn,占地面积（亩）：1025,学校地址：黑龙江省牡丹江市爱民区文化街191号
2,https://answer.eol.cn/fillmess/index?id=863&source=zsgk_app,广东省,2,4451,潮州市,1057800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,韩山师范学院,36000,公办,44,广东,,,297,6000,[],5004,师范类,2.7w,27027,227w,2269846,2.7w,27027,0,http://zsb.hstc.edu.cnhttp://www.hstc.edu.cn/,0768-2525449,hs_zsb@hstc.edu.cn,占地面积（亩）：1481,"学校地址：校本部： 广东省潮州市区桥东,韩东校区：广东省潮州市官塘工业园区"
2,https://answer.eol.cn/question/index?id=895&source=zsgk_app,安徽省,2,3404,淮南市,1038100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,淮南师范学院,36000,公办,34,安徽,,,333,6000,[],5004,师范类,2.5w,24720,214.1w,2141359,2.5w,24720,0,https://zsb.hnnu.edu.cn/http://www.hnnu.edu.cn/,"0554-6863685,0554-6863550",zsban818@163.com,占地面积（亩）：1143,"学校地址：泉山校区：安徽省淮南市洞山西路,东校区：安徽省淮南市田家庵区学院路"
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5101,成都市,1155200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,四川旅游学院,36000,公办,51,四川,,,782,6000,[],5000,综合类,1.5w,14613,104.6w,1046246,1.5w,14613,0,http://www.sctu.edu.cn/zs/http://www.sctu.edu.cn/,"028-84825999,028-84825070",pzzb@shic.edu.cn,占地面积（亩）：1008,学校地址：四川省成都市龙泉驿区红岭路459号
2,,江苏省,2,3201,南京市,1033000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南京体育学院,36000,公办,32,江苏,,,182,6000,[],5008,体育类,4521,4521,53.2w,532198,4521,4521,0,http://zs.nipes.cnhttp://www.nipes.cn/,025-84755150,zsb@nsi.edu.cn,占地面积（亩）：640,学校地址：江苏省南京市玄武区灵谷寺路8号;江苏省南京市栖霞区仙林大道169号
2,https://answer.eol.cn/fillmess/index?id=1486&source=zsgk_app,上海市,2,3101,上海市,1205000,310104,徐汇区,2,0,38003,,2,2,1,1,2,2001,普通本科,上海商学院,36000,公办,31,上海,,,1010,6000,[],5006,财经类,3.9w,38850,514.8w,5148282,5868,5868,0,https://zsw.sbs.edu.cn/webrecruit/index.dohttps://www.sbs.edu.cn/,"021-54252879,021-64280270",zsb@sbs.edu.cn,占地面积（亩）：650,"学校地址：奉浦校区：上海市奉贤区奉浦大道123 号,交通路院区：上海市普陀区交通路1933号"
2,https://answer.eol.cn/fillmess/index?id=1673&source=zsgk_app,海南省,2,4602,三亚市,1110000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,海南热带海洋学院,36000,公办,46,海南,,,1249,6000,[],5000,综合类,4.9w,48759,804.8w,8047590,4.9w,48759,0,http://zs.hntou.edu.cn/http://www.hntou.edu.cn/,"0898-88659861,0898-88651896,0898-88651897",zs@hntou.edu.cn,占地面积（亩）：2100,"学校地址：三亚校区：海南省三亚市育才路1号,五指山校区：海南省五指山市泰翡路2号"
2,https://answer.eol.cn/fillmess/index?id=1139&source=zsgk_app,河北省,2,1307,张家口市,1008400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,河北建筑工程学院,36000,公办,13,河北,,,603,6000,[],5001,理工类,2.9w,28599,277.5w,2774703,3990,3990,0,http://zs.hebiace.edu.cn/http://www.hebiace.edu.cn/,0313-4187721,jyxsczb@126.com,占地面积（亩）：810,学校地址：河北省张家口市朝阳西大街13号
2,,陕西省,2,6101,西安市,1173600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,西安航空学院,36000,公办,61,陕西,,,1102,6000,[],5001,理工类,1.5w,14973,220.6w,2206481,2158,2158,0,http://zb.xaau.edu.cnhttp://www.xaau.edu.cn/,"029-84257775,029-84250446",zb@xaau.edu.cn,占地面积（亩）：1158,"学校地址：沣惠校区：陕西省西安市西二环259号,阎良校区：陕西省西安市阎良区蓝天二路9号"
2,https://answer.eol.cn/fillmess/index?id=1010&source=zsgk_app,黑龙江省,2,2302,齐齐哈尔市,1123000,230203,建华区,2,0,38003,,2,2,1,1,2,2001,普通本科,齐齐哈尔医学院,36000,公办,23,黑龙江,,,454,6000,[],5003,医药类,2.4w,24291,178.6w,1785850,2.4w,24291,0,https://zhaosheng.qmu.edu.cn/https://www.qmu.edu.cn/,"0452-2664111,0452-2664222,13104525271",,占地面积（亩）：1650,学校地址：黑龙江省齐齐哈尔市建华卜奎北大街333号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖北省,2,4203,十堰市,1051800,420302,茅箭区,2,0,38003,,2,2,1,1,2,2001,普通本科,汉江师范学院,36000,公办,42,湖北,,,817,6000,[],5004,师范类,3.7w,37116,146w,1459936,4593,4593,0,http://zjc.hjnu.edu.cn/http://www.hjnu.edu.cn/,"0719-8846222,0719-8846111",hjnuzs@126.com,占地面积（亩）：1094,学校地址：湖北省十堰市茅箭区北京南路18号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5101,成都市,1065300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,成都体育学院,36000,公办,51,四川,,,1086,6000,[],5008,体育类,2.2w,21747,147.3w,1472575,2.2w,21747,0,http://zb.cdsu.edu.cn/http://www.cdsu.edu.cn,028-85090713,zhaosheng@cdsu.edu.cn,占地面积（亩）：720,学校地址：四川省成都市武侯区体院路2号
2,https://answer.eol.cn/fillmess/index?id=2984&source=zsgk_app,河北省,2,1303,秦皇岛市,5172100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,河北环境工程学院,36000,公办,13,河北,,,2855,6000,[],5001,理工类,2.6w,26442,261.6w,2616009,3018,3018,0,https://www.hebuee.edu.cn/zsw/https://www.hebuee.edu.cn/,"0335-7815777,0335-7815802",,占地面积（亩）：713,学校地址：河北省秦皇岛市北戴河区金港大道8号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,贵州省,2,5226,黔东南苗族侗族自治州,1066900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,凯里学院,36000,公办,52,贵州,,,1268,6000,[],5004,师范类,1.2w,12066,146.5w,1465115,918,918,0,http://adweb.kluniv.edu.cn/http://www.kluniv.edu.cn,"0855-8553376,0855-8510505",klxydzb@163.com,占地面积（亩）：1676,学校地址：贵州省凯里市经济开发区开元大道3号
2,https://answer.eol.cn/fillmess/index?id=3121&source=zsgk_app,山东省,2,3701,济南市,1443900,370115,济阳区,2,0,38003,,2,2,1,1,2,2001,普通本科,山东农业工程学院,36000,公办,37,山东,,,3005,6000,[],5002,农林类,6.8w,68142,165.8w,1658212,5343,5343,0,https://www.sdaeu.edu.cn/zsxx/http://www.sdaeu.edu.cn/,"0531-88913864,0531-85593864",sdgczb@163.com,占地面积（亩）：3682,学校地址：山东省济南市历城区祝甸农干院路866号
2,https://answer.eol.cn/fillmess/index?id=1110&source=zsgk_app,中华妇女联合会,2,1101,北京市,1114900,110105,朝阳区,2,0,38003,,2,2,1,1,2,2001,普通本科,中华女子学院,36000,公办,11,北京,,,568,6000,[],5005,语言类,2.8w,27816,420.3w,4202580,2.8w,27816,0,http://zhaosheng.cwu.edu.cnhttp://www.cwu.edu.cn/,"010-84659299,010-84659611",zsb@cwu.edu.cn,占地面积（亩）：159,学校地址：北京市朝阳区育慧东路1号
2,https://answer.eol.cn/fillmess/index?id=2753&source=zsgk_app,江苏省,2,3205,苏州市,1398300,320506,吴中区,2,0,38003,,2,2,1,1,2,2001,普通本科,苏州城市学院,36000,公办,32,江苏,,,2548,6000,[],5000,综合类,1.7w,17459,121.9w,1218674,2377,2377,0,http://zs.sdwz.cnhttp://www.szcu.edu.cn/,0512-66551901,sdwzzs@qq.com,占地面积（亩）：637,学校地址：江苏省苏州市吴中区吴中大道1188号
2,https://answer.eol.cn/fillmess/index?id=962&source=zsgk_app,湖南省,2,4310,郴州市,1054500,431003,苏仙区,2,0,38003,,2,2,1,1,2,2001,普通本科,湘南学院,36000,公办,43,湖南,,,403,6000,[],5000,综合类,4.7w,46737,394.8w,3947853,4803,4803,0,https://zs.xnu.edu.cn/https://www.xnu.edu.cn/,"0735-2653053,0735-2653178,0735-2653052",xnxyzsb@163.com,占地面积（亩）：1713,"学校地址：校本部:湖南省郴州市郴州大道889号,北湖校区：湖南省郴州市北湖区人民西路25号"
2,https://answer.eol.cn/fillmess/index?id=1005&source=zsgk_app,湖北省,2,4201,武汉市,1052200,420111,洪山区,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉体育学院,36000,公办,42,湖北,,,448,6000,[],5008,体育类,2.5w,24945,169.2w,1692357,2.5w,24945,0,http://zs.whsu.edu.cnhttp://www.whsu.edu.cn/,"027-87190222,027-87190168",president@whsu.edu.cn,占地面积（亩）：1821,学校地址：湖北省武汉市洪山区珞喻路461号
2,https://answer.eol.cn/question/index?id=1623&source=zsgk_app,安徽省,2,3413,宿州市,1037900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,宿州学院,36000,公办,34,安徽,,,1180,6000,[],5000,综合类,3w,29967,166.8w,1667631,1059,1059,0,http://www.ahszu.edu.cn/zs/http://www.ahszu.edu.cn/,0557-2875361,szxyzjc@163.com,占地面积（亩）：1146,"学校地址：东校区：安徽省宿州市教育园区,西校区：安徽省宿州市汴河中路49号"
2,,陕西省,2,6108,榆林市,1139500,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,榆林学院,36000,公办,61,陕西,,,1090,6000,[],5000,综合类,9494,9494,143w,1430148,9494,9494,0,https://zsxxw.yulinu.edu.cn/https://www.yulinu.edu.cn/,0912-3896517,jyzx916@163.com,占地面积（亩）：3540,学校地址：陕西省榆林市榆阳区崇文路51号
2,https://answer.eol.cn/fillmess/index?id=911&source=zsgk_app,云南省,2,5304,玉溪市,1139000,530402,红塔区,2,0,38003,,2,2,1,1,2,2001,普通本科,玉溪师范学院,36000,公办,53,云南,,,350,6000,[],5004,师范类,1.5w,14517,158.5w,1585319,1794,1794,0,http://zb.yxnu.edu.cn/http://www.yxnu.edu.cn/,0877-2057041,wy@yxnu.net,占地面积（亩）：1014,学校地址：云南省玉溪市红塔区凤凰路134号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河南省,2,4101,郑州市,1294900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,郑州师范学院,36000,公办,41,河南,,,1147,6000,[],5004,师范类,1.9w,19497,404.6w,4045532,1.9w,19497,0,http://zsb.zznu.edu.cnhttp://www.zznu.edu.cn/,"0371-86666195,0371-86666196,0371-86666197",jesting@zznu.edu.cn,占地面积（亩）：1060,学校地址：河南省郑州市惠济区英才街6号
2,https://answer.eol.cn/fillmess/index?id=1008&source=zsgk_app,湖北省,2,4228,恩施土家族苗族自治州,1051700,422801,恩施市,2,0,38003,,2,2,1,1,2,2001,普通本科,湖北民族大学,36000,公办,42,湖北,,,452,6000,[],5000,综合类,3.3w,33045,323.4w,3233535,4071,4071,0,https://www.hbmzu.edu.cn/zsjyw/zsxxw.htmhttps://www.hbmzu.edu.cn/,"0718-8438300,0718-8277808,0718-8269469,0718-8299029",hbmyzbc@sina.com,占地面积（亩）：1600,学校地址：湖北省恩施市学院路39号
2,https://answer.eol.cn/fillmess/index?id=807&source=zsgk_app,新疆维吾尔自治区,2,6501,乌鲁木齐市,1076600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,新疆财经大学,36000,公办,65,新疆,,,237,6000,[],5006,财经类,2.6w,25845,220w,2199999,2.6w,25845,0,http://www.xjufe.edu.cn/zsjy/bkszs/index.htmhttp://www.xjufe.edu.cn/,0991-7804693,zsjy@xjufe.edu.cn,占地面积（亩）：946,学校地址：新疆维吾尔自治区乌鲁木齐市北京中路449号
2,https://answer.eol.cn/fillmess/index?id=1689&source=zsgk_app,贵州省,2,5204,安顺市,1066700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,安顺学院,36000,公办,52,贵州,,,1267,6000,[],5000,综合类,1w,10344,105.9w,1059068,714,714,0,http://zsgzw.asu.edu.cnhttp://www.asu.edu.cn/,0851-33245016,zjc10667@163.com,占地面积（亩）：1113,学校地址：贵州省安顺市西秀区学院路25号
2,https://answer.eol.cn/fillmess/index?id=1538&source=zsgk_app,贵州省,2,5201,贵阳市,1097600,520102,南明区,2,0,38003,,2,2,1,1,2,2001,普通本科,贵阳学院,36000,公办,52,贵州,,,1071,6000,[],5000,综合类,1.5w,14736,199.1w,1990606,1.5w,14736,0,http://zjc.gyu.cn/http://www.gyu.cn,0851-85400560,gyuzsb@163.com,占地面积（亩）：1200,学校地址：贵州省贵阳市龙洞堡见龙洞路103号
2,https://answer.eol.cn/fillmess/index?id=1144&source=zsgk_app,河北省,2,1302,唐山市,1103300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,唐山学院,36000,公办,13,河北,,,608,6000,[],5000,综合类,1.2w,11604,164w,1639957,2081,2081,0,http://zsw.tsc.edu.cn/http://www.tsc.edu.cn,"0315-2792220,0315-2792205",tsxyzsk@163.com,占地面积（亩）：1253,学校地址：河北省唐山市大学西道9号
